,channelTitle,videoTitle,videoView,videoLike,videoDislike,videoComment,publishedAt,publishedAt_string,Year,Month,DayofWeek,publishedAt_month,Month_str
4427,Schannel,"Schannel - #HNCGH 7/2: LG nhá hàng G6 qua thư mời, Xperia sắp quay được 1000fps, Oppo F1s 2017",18445,403,11,55,17-02-07,2017-02-07,2017,2,Tue,2017-02,Feb
4428,Schannel,Schannel - Xiaomi chính thức đặt chân vào Việt Nam: Tất cả những điều bạn cần biết!!!,39505,817,56,188,17-02-07,2017-02-07,2017,2,Tue,2017-02,Feb
4429,Schannel,HÔM NAY ĂN GÌ - Bánh mỳ siêu độc lạ ở HCM: BÁNH MÌ PHỞ - BÁNH MÌ BÁNH TRÁNG TRỘN,484700,6489,493,302,17-02-07,2017-02-07,2017,2,Tue,2017-02,Feb
4430,Schannel,"Schannel - ""ĐỌ TÀI"" Galaxy A7 (2017) vs Galaxy S7: Cũng không hề lép vế!",192516,1085,81,184,17-02-07,2017-02-07,2017,2,Tue,2017-02,Feb
4431,Schannel,"Schannel - #HNCGH 6/2: Xiaomi xác nhận vào Việt Nam, Apple bị hãng smartphone Trung Quốc vượt mặt",21589,489,9,98,17-02-06,2017-02-06,2017,2,Mon,2017-02,Feb
4432,Schannel,"Schannel - #GNCN 6/2: Beyonce, ăn hạt nở, đi mua vàng, hóa lọ lem",28801,531,20,39,17-02-06,2017-02-06,2017,2,Mon,2017-02,Feb
4433,Schannel,"Schannel - MWC 2017: Samsung, LG, Sony, Nokia, HTC, Huawei... sẽ mang đến những gì?",32089,515,21,76,17-02-06,2017-02-06,2017,2,Mon,2017-02,Feb
4434,Schannel,"Schannel - Ninja Spinki Challenges: Nhìn ngon ăn mà chơi chỉ muốn ""ĐẬP MÁY"" như Flappy Bird!!!",20355,343,8,41,17-02-06,2017-02-06,2017,2,Mon,2017-02,Feb
4435,Schannel,"HÔM NAY ĂN GÌ - BỎNG NGÔ (BẮP RANG) ở rạp phim: CGV, Lotte Cinema, Galaxy hay BHD Star ngon hơn?",526932,5774,168,469,17-02-05,2017-02-05,2017,2,Sun,2017-02,Feb
4436,Schannel,"Top 5 Kì Lạ Schannel - Những bức tường ""CHIA CẮT"" nổi tiếng thế giới!!!",47017,737,33,71,17-02-06,2017-02-06,2017,2,Mon,2017-02,Feb
4437,Schannel,"Schannel - One Piece Thousand Storm: Là fan fan ""VUA HẢI TẶC"" thì không thể bỏ qua games này !",80622,906,52,259,17-02-05,2017-02-05,2017,2,Sun,2017-02,Feb
4438,Schannel,"Schannel - S News t1/T2: OnePlus và Meizu gian lận benchmark, Lệnh cấm nhập cảnh của Donald Trump",26943,575,26,72,17-02-05,2017-02-05,2017,2,Sun,2017-02,Feb
4439,Schannel,"Schannel - Camera Huawei GR5 2017: Nổi bật với Camera KÉP giữa ""cơn bão"" chỉ toàn Selfie",17545,328,16,50,17-02-15,2017-02-15,2017,2,Wed,2017-02,Feb
4440,Schannel,"Schannel - #GNCN 4/2: Mỹ Tâm chưa muốn lấy chồng, băng qua đường tàu và cái kết đắng",22078,473,16,47,17-02-04,2017-02-04,2017,2,Sat,2017-02,Feb
4441,Schannel,"Schannel - #HNCGH 4/2: Công cụ hack iPhone bị rò rỉ, Tính năng mới của Youtube giúp tua nhanh hơn",26803,561,20,62,17-02-04,2017-02-04,2017,2,Sat,2017-02,Feb
4442,Schannel,"Schannel - Ra Tết tiền rủng rỉnh, đây là 5 smartphone hợp lý nhất với các bạn học sinh, sinh viên!",54057,730,19,140,17-02-04,2017-02-04,2017,2,Sat,2017-02,Feb
4443,Schannel,Schannel - Galaxy A5 2017 vs Galaxy A7 2017: Chiếc máy nào phù hợp với bạn? [REVIEWER MỚI],107872,835,41,297,17-02-05,2017-02-05,2017,2,Sun,2017-02,Feb
4444,Schannel,"Schannel - ""SƠN TÙNG M-TP 2017 NEW YEAR GIFT"" - Sky đâu vào nhận miễn phí ngay nào!!!",25226,907,42,540,17-02-04,2017-02-04,2017,2,Sat,2017-02,Feb
4445,Schannel,"Schannel - LG G6 ""THAY MÁU"" toàn diện và Những thông tin cực hot !!!",56731,546,14,88,17-02-05,2017-02-05,2017,2,Sun,2017-02,Feb
4446,Schannel,"Schannel - Máy ảnh ""DÙNG MỘT LẦN RỒI VỨT"", bạn có tin không!?!?!",926191,8060,731,591,17-02-04,2017-02-04,2017,2,Sat,2017-02,Feb
4447,Schannel,Schannel - #GNCN 3/2: Người Đà Lạt hết hồn vì rác sau kỳ nghỉ lễ,24807,597,13,69,17-02-03,2017-02-03,2017,2,Fri,2017-02,Feb
4448,Schannel,"Schannel - #HNCGH 3/2: Apple mất ngôi vị giá trị nhất thế giới, Danh sách máy Xiaomi lên Android 7",23205,505,11,81,17-02-03,2017-02-03,2017,2,Fri,2017-02,Feb
4449,Schannel,Schannel - Speedtest: Galaxy A5 | A7 (2017) vs Redmi Note 3 Pro - Exynos 7880 vs Snapdragon 650,59686,662,29,316,17-02-04,2017-02-04,2017,2,Sat,2017-02,Feb
4450,Schannel,"Schannel - Speedtest Galaxy A5 (2017) vs iPhone 6: Cùng phân khúc tầm trung, nên chọn máy nào?",215101,1454,178,998,17-02-03,2017-02-03,2017,2,Fri,2017-02,Feb
4451,Schannel,"HÔM NAY ĂN GÌ: ""ĐẬU HŨ THỐI"" - Bạn có dám ăn thử???",416663,3834,253,214,17-02-03,2017-02-03,2017,2,Fri,2017-02,Feb
4452,Schannel,"Schannel - #HNCGH 2/2: Facebook bị phạt 500tr USD, Lợi nhuận Sony giảm, OnePlus gian lận benchmark",25598,569,24,59,17-02-02,2017-02-02,2017,2,Thu,2017-02,Feb
4453,Schannel,"Schannel - Sau Tết, đây là Top 5 điện thoại chính hãng “KHÔNG THỂ KHÔNG MUA”",113286,1077,35,174,17-02-02,2017-02-02,2017,2,Thu,2017-02,Feb
4454,Schannel,"Schannel - #GNCN 2/2: Hoa hậu Hà Lan, vượt rào hôi hoa tại phố đi bộ Nguyễn Huệ",17637,444,13,68,17-02-02,2017-02-02,2017,2,Thu,2017-02,Feb
4455,Schannel,"Schannel - Mở hộp ""SƠN TÙNG M-TP 2017 NEW YEAR GIFT"": Đã là Sky phải có ngay bộ này!",602097,9366,1203,1541,17-02-02,2017-02-02,2017,2,Thu,2017-02,Feb
4456,Schannel,"Schannel - #HNCGH 1/2: Kết quả kinh doanh Apple, Samsung gửi thư mời MWC 17, Windows 10 Cloud",17918,427,14,55,17-02-01,2017-02-01,2017,2,Wed,2017-02,Feb
4457,Schannel,"Schannel - #GNCN 1/2: Cô gái ""phê"" bóng cười ngã ngửa trên ghế",58787,753,29,61,17-02-01,2017-02-01,2017,2,Wed,2017-02,Feb
4458,Schannel,"Schannel - #HNCGH 31/1: Razer mua lại Nextbit, Oppo R9 bán chạy hơn cả iPhone, Android 7.1.2",22150,483,10,40,17-01-31,2017-01-31,2017,1,Tue,2017-01,Jan
4459,Schannel,"Schannel - #GNCN 31/1: Lê Thiện Hiếu, đi tất lưới, thăm sở thú",28845,590,26,62,17-01-31,2017-01-31,2017,1,Tue,2017-01,Jan
4460,Schannel,"Schannel - #HNCGH 30/1: Jailbreak iOS 10.2, Mi Note 2 Blue Coral lộ diện, AirPods màu đen",20128,442,12,59,17-01-30,2017-01-30,2017,1,Mon,2017-01,Jan
4461,Schannel,"Schannel - #GNCN 30/1: Mỹ Tâm tóc mì tôm, cầm gạch, tạo dáng bá đạo",28352,537,20,55,17-01-30,2017-01-30,2017,1,Mon,2017-01,Jan
4462,Schannel,"Schannel - #HNCGH 29/1: Oppo soán ngôi Apple tại TQ, Lumia tan nát nhưng Microsoft vẫn lãi to",26245,539,12,65,17-01-29,2017-01-29,2017,1,Sun,2017-01,Jan
4463,Schannel,"Schannel - S News t4/T1: Game mới của Nguyễn Hà Đông, Galaxy S8 lộ diện, Nguyên nhân Note7 phát nổ",47765,876,16,43,17-01-29,2017-01-29,2017,1,Sun,2017-01,Jan
4464,Schannel,"Schannel - #HNCGH 26/1: Samsung tăng trưởng mặc cho sự cố Note7, Facebook lại bắt chước Snapchat",21344,457,11,31,17-01-26,2017-01-26,2017,1,Thu,2017-01,Jan
4465,Schannel,"Schannel - #GNCN 26/1: Sơn Tùng, cầu hôn bạn gái và cái kết cực thốn",43317,950,38,100,17-01-26,2017-01-26,2017,1,Thu,2017-01,Jan
4466,Schannel,"Schannel - Top Đấu Trường Sinh Tử: Chặt chém rất đã tay, đồ họa cực đã mắt, lối chơi siêu cuốn hút!",35890,378,22,87,17-01-29,2017-01-29,2017,1,Sun,2017-01,Jan
4467,Schannel,"Schannel - #HNCGH 25/1: iOS 10.3 Beta ra mắt, Vertu trình làng smartphone Android mới, Pokemon Duel",22958,421,9,23,17-01-25,2017-01-25,2017,1,Wed,2017-01,Jan
4468,Schannel,"Schannel - Tết FA, chẳng có việc gì làm? Cùng giết thời gian bằng website ""xàm xí"" này!",20375,572,16,39,17-01-26,2017-01-26,2017,1,Thu,2017-01,Jan
4469,Schannel,"Schannel - #GNCN 25/1: Việt Hương, Lệ Hằng, đại chiến giữa bãi đậu xe",18381,436,16,23,17-01-25,2017-01-25,2017,1,Wed,2017-01,Jan
4470,Schannel,Schannel - Nokia 8 | Nokia E1: Hai chiếc smartphone sẽ giúp Nokia thay đổi vận mệnh trong năm 2017,136885,1004,43,94,17-01-27,2017-01-27,2017,1,Fri,2017-01,Jan
4471,Schannel,Schannel On The Go - Những khu chợ Tết nổi tiếng nhất tại Sài Gòn!,16295,391,28,49,17-01-26,2017-01-26,2017,1,Thu,2017-01,Jan
4472,Schannel,Schannel - So sánh Galaxy A5 2017 vs Galaxy A5 2016: Nâng cấp toàn diện từ trong ra ngoài!,166372,831,54,266,17-02-01,2017-02-01,2017,2,Wed,2017-02,Feb
4473,Schannel,Schannel - Trên tay Galaxy A5 (2017) đầu tiên tại VN: Khi tầm trung đẹp và chống nước như cao cấp,222899,1492,65,341,17-01-31,2017-01-31,2017,1,Tue,2017-01,Jan
4474,Schannel,"Schannel - #GNCN 24/1: Mỹ Tâm, chân dài tới nách, gặp riêng tư với Sơn Tùng",21962,520,21,56,17-01-24,2017-01-24,2017,1,Tue,2017-01,Jan
4475,Schannel,"Schannel - #HNCGH 24/1: Samsung khẳng định sẽ ra Note 8, Flagship Nokia sẽ dùng SD835, iOS 10.2.1",21377,496,11,76,17-01-24,2017-01-24,2017,1,Tue,2017-01,Jan
4476,Schannel,Schannel - Mở hộp vòng tay sức khỏe NO.1 F1: Đối thủ nặng ký của Xiaomi Mi Band 2 với màn hình OLED!,87283,785,30,157,17-01-25,2017-01-25,2017,1,Wed,2017-01,Jan
4477,Schannel,Schannel On The Go - Dạo thăm Phố Ông Đồ: Phong vị Tết truyền thống giữa lòng Sài Gòn hiện đại!,16774,407,27,42,17-01-25,2017-01-25,2017,1,Wed,2017-01,Jan
4478,Schannel,HÔM NAY ĂN GÌ (Số Tết) - LẦN ĐẦU GÓI BÁNH CHƯNG,351505,6453,91,313,17-01-26,2017-01-26,2017,1,Thu,2017-01,Jan
4479,Schannel,Schannel - Trên tay Galaxy A7 (2017) tại Việt Nam: Chiếc máy cận cao cấp mang đẳng cấp flagship!,171187,1117,63,373,17-02-01,2017-02-01,2017,2,Wed,2017-02,Feb
4480,Schannel,Schannel - #BMML | Ba Mặt Một Lời: NĂM 2017 NÀY - AI SỐNG? AI CHẾT? | (Tập 5 ),106235,2140,70,434,17-01-30,2017-01-30,2017,1,Mon,2017-01,Jan
4481,Schannel,ĐÂY LÀ CHỦ NHÂN CỦA IPHONE 7 MỪNG SCHANNEL 500.000 SUBSCRIBERS,37550,698,71,111,17-01-23,2017-01-23,2017,1,Mon,2017-01,Jan
4482,Schannel,"Schannel - Samsung công bố nguyên nhân sự cố Note 7: Trung thực, trách nhiệm, vì người tiêu dùng",184776,2465,77,429,17-01-23,2017-01-23,2017,1,Mon,2017-01,Jan
4483,Schannel,"Schannel - #HNCGH 23/1: Samsung công bố nguyên nhân Note7 phát nổ, Hugo Barra rời Xiaomi",17938,440,13,44,17-01-23,2017-01-23,2017,1,Mon,2017-01,Jan
4484,Schannel,"Schannel - Nhà sản xuất nào là ""ông trùm"" về tốc độ cập nhật phiên bản Android?",36930,562,21,90,17-01-27,2017-01-27,2017,1,Fri,2017-01,Jan
4485,Schannel,Schannel - Tạm biệt Reviewer Ngọc Vy!,588113,16027,1174,3303,17-01-25,2017-01-25,2017,1,Wed,2017-01,Jan
4486,Schannel,"Schannel - S News t3/T1: Cảnh báo app Trung Quốc, Galaxy S8 & LG G6, Donald Trump đổi điện thoại",42921,645,17,66,17-01-22,2017-01-22,2017,1,Sun,2017-01,Jan
4487,Schannel,"Schannel - #GNCN 21/1: Sơn Tùng, đi xe bus BRT, bán hoa lan",36037,700,50,60,17-01-21,2017-01-21,2017,1,Sat,2017-01,Jan
4488,Schannel,"Schannel - #HNCGH 21/1: Apple kiện Qualcomm, Tổng thống Donald Trump bị tịch thu điện thoại",19603,432,12,67,17-01-21,2017-01-21,2017,1,Sat,2017-01,Jan
4489,Schannel,Schannel - Thót tim cùng game Sky Dancer: Những bước nhảy “vừa sợ vừa kích thích”,33005,450,15,62,17-01-23,2017-01-23,2017,1,Mon,2017-01,Jan
4490,Schannel,Schannel - #BMML | Ba Mặt Một Lời: Bi hài chuyện Mua Hàng Online | (Tập 3),219973,3991,70,301,17-01-28,2017-01-28,2017,1,Sat,2017-01,Jan
4491,Schannel,"Schannel - Arrow.io: Tựa game bắn cung đối kháng online cực kỳ gay cấn, cực kỳ sung!",42760,480,28,72,17-01-27,2017-01-27,2017,1,Fri,2017-01,Jan
4492,Schannel,Schannel - Đoạn tin nhắn này sẽ khiến mọi iPhone treo cứng khi nhận được!!!,449550,6784,263,655,17-01-22,2017-01-22,2017,1,Sun,2017-01,Jan
4493,Schannel,"Top 5 Kỳ Lạ Schannel - Tết sắp qua, đây là 5 điều bạn cần làm để lấy lại động lực trong công việc!",21711,559,15,48,17-01-30,2017-01-30,2017,1,Mon,2017-01,Jan
4494,Schannel,"Schannel - Spiderman, Elsa và Video clip độc hại cho trẻ em: Góc nhìn từ một Youtuber chân chính!",162391,3906,82,322,17-01-21,2017-01-21,2017,1,Sat,2017-01,Jan
4495,Schannel,Schannel - Svlog 22: Tết cổ truyền: Bỏ hay giữ?,29079,1305,34,328,17-01-23,2017-01-23,2017,1,Mon,2017-01,Jan
4496,Schannel,"Schannel - Top 5 smartphone tầm giá 3 triệu ""ai cũng có thể mua"" trong dịp Tết!",28161,455,8,92,17-01-23,2017-01-23,2017,1,Mon,2017-01,Jan
4497,Schannel,#SchannelOnAir - BẠN ĐÃ XEM ELSA SPIDERMAN CHƯA ? - I DON'T CARE (Tập 5),67236,1378,23,90,17-01-25,2017-01-25,2017,1,Wed,2017-01,Jan
4498,Schannel,"Schannel - #HNCGH 20/1: Đoạn tin nhắn khiến iPhone cứng đơ, LG quay lại thị trường smartphone Việt",24405,534,8,79,17-01-20,2017-01-20,2017,1,Fri,2017-01,Jan
4499,Schannel,Schannel - Xperia XA thế hệ mới: Siêu phẩm tầm trung với thiết kế sexy nhất 2017 là đây?,55037,593,14,66,17-01-27,2017-01-27,2017,1,Fri,2017-01,Jan
4500,Schannel,Schannel - Amazon Alexa: Trợ lý ảo với tiềm năng đánh bại Siri và Google Assistant này có gì hay?,31491,476,27,26,17-01-21,2017-01-21,2017,1,Sat,2017-01,Jan
4501,Schannel,Schannel - Tổng thống Mỹ Barack Obama đã tận dụng công nghệ để điều hành đất nước như thế nào?,65818,1301,35,94,17-01-20,2017-01-20,2017,1,Fri,2017-01,Jan
4502,Schannel,Schannel - 3 Smartphone ĐEN BÓNG hot nhất trên thị trường hiện nay khiến lòng người mê mẩn!,21228,399,7,49,17-01-20,2017-01-20,2017,1,Fri,2017-01,Jan
4503,Schannel,"Top 5 Kỳ Lạ Schannel - 5 bí kíp thoát kiếp FA để tránh bị hỏi ""BAO GIỜ LẤY CHỒNG | VỢ???""",18441,434,8,65,17-01-24,2017-01-24,2017,1,Tue,2017-01,Jan
4504,Schannel,Top 5 Kỳ Lạ Schannel - 5 Cuộc thi nhan sắc lớn nhất trên thế giới!,31807,635,28,58,17-01-28,2017-01-28,2017,1,Sat,2017-01,Jan
4505,Schannel,"HÔM NAY ĂN GÌ - Lần đầu thử các loại Coca Cola lạ: Coca Life, Coca Cherry, Coca Nhật Bản...",367414,3940,237,369,17-01-24,2017-01-24,2017,1,Tue,2017-01,Jan
4506,Schannel,"Schannel - #GNCN 19/1: Angela Phương Trinh, đắm mình trong vũng bùn",26027,563,18,53,17-01-19,2017-01-19,2017,1,Thu,2017-01,Jan
4507,Schannel,"Schannel - #HNCGH 19/1: Xiaomi ra mắt kính & Redmi Note 4 mới, LG và Sony gửi thư mời MWC 2017",17356,456,41,94,17-01-19,2017-01-19,2017,1,Thu,2017-01,Jan
4508,Schannel,"Schannel - #BMML | Ba Mặt Một Lời: Tại sao Biti's Hunter thành công, còn Bphone thì KHÔNG? | (Tập 4)",135215,2532,58,181,17-01-19,2017-01-19,2017,1,Thu,2017-01,Jan
4509,Schannel,"HÔM NAY ĂN GÌ - ĂN GỈ MŨI, TRỨNG THỐI cùng thử thách KẸO THỐI HARRY POTTER",232968,3336,141,187,17-01-29,2017-01-29,2017,1,Sun,2017-01,Jan
4510,Schannel,Schannel - Blitzcrank Battle: Game như LOL - Liên Minh Huyền Thoại dành cho 2 người chơi,81352,1163,49,110,17-01-24,2017-01-24,2017,1,Tue,2017-01,Jan
4511,Schannel,Schannel - Trên tay bao lì xì siêu độc từ CellphoneS - Vào nhận ngay!!!,66098,1884,28,4718,17-01-19,2017-01-19,2017,1,Thu,2017-01,Jan
4512,Schannel,"HÔM NAY ĂN GÌ - ĂN THỬ BÁNH KẸO MATCHA ""Made in Vietnam"" | Tết Này Con Không Về",341658,4287,140,285,17-01-31,2017-01-31,2017,1,Tue,2017-01,Jan
4513,Schannel,Schannel - Dùng thử ứng dụng tránh KẸT XE tại Sài Gòn,21687,455,20,53,17-01-20,2017-01-20,2017,1,Fri,2017-01,Jan
4514,Schannel,Schannel - Những tựa game ĐÁNG ĐỂ CÀY trong dịp Tết!,43895,760,36,84,17-01-19,2017-01-19,2017,1,Thu,2017-01,Jan
4515,Schannel,"Schannel - Cùng Hải Yến trải nghiệm SNOW: Không có phụ nữ xấu, chỉ có phụ nữ không selfie bằng SNOW!",397057,2457,212,290,17-01-22,2017-01-22,2017,1,Sun,2017-01,Jan
4516,Schannel,Top 5 Kỳ Lạ Schannel - 5 đặc sản cực hot đến nỗi CHÁY HÀNG trong dịp Tết!,25667,555,24,60,17-01-22,2017-01-22,2017,1,Sun,2017-01,Jan
4517,Schannel,"Schannel - #GNCN 18/1: Hương Giang Idol, hút thuốc lá điện tử rụng 7 chiếc răng",40234,664,26,52,17-01-18,2017-01-18,2017,1,Wed,2017-01,Jan
4518,Schannel,"Schannel - Ứng dụng sống ảo Meitu giúp bạn ""Cải lão hoàn đồng - Mãi mãi tươi trẻ""",117205,1449,51,116,17-01-19,2017-01-19,2017,1,Thu,2017-01,Jan
4519,Schannel,"Schannel - #HNCGH 18/1: Apple thua IBM và Samsung về bằng sáng chế 2016, Xperia Z5 lên Android 7.0",16661,403,25,68,17-01-18,2017-01-18,2017,1,Wed,2017-01,Jan
4520,Schannel,"Schannel - Năm mới đã đến, cùng nhận 100.000Đ TIỀN LÌ XÌ bằng ứng dụng này!",57797,923,48,123,17-01-28,2017-01-28,2017,1,Sat,2017-01,Jan
4521,Schannel,"HÔM NAY ĂN GÌ - BÁNH KẸO MATCHA: KITKAT NHẬT BẢN, OREO THÁI LAN, MOCHI ĐÀI LOAN",458892,5225,184,363,17-01-22,2017-01-22,2017,1,Sun,2017-01,Jan
4522,Schannel,Schannel - Svlog 21: Làm Reviewer ở Schannel là như thế nào?,42724,1397,28,96,17-01-18,2017-01-18,2017,1,Wed,2017-01,Jan
4523,Schannel,Schannel - Nội dung độc hại cho trẻ em trên YouTube - Tránh xa bằng cách nào?,227872,2896,81,239,17-01-18,2017-01-18,2017,1,Wed,2017-01,Jan
4524,Schannel,HÔM NAY ĂN GÌ - Ăn thử các món ăn vặt/Snack của người Hàn Quốc,424432,3984,136,194,17-01-20,2017-01-20,2017,1,Fri,2017-01,Jan
4525,Schannel,Schannel - Game kinh dị Resident Evil 7: Chưa bao giờ thấy Ngọc Vy và Duy Anh hoảng loạn đến thế!!!,157266,1797,64,278,17-01-18,2017-01-18,2017,1,Wed,2017-01,Jan
4526,Schannel,"Schannel - #GNCN 17/1: Bi Rain, gạ gẫm cảnh sát, bơm môi",21787,471,10,36,17-01-17,2017-01-17,2017,1,Tue,2017-01,Jan
4527,Schannel,"Schannel - #HNCGH 17/1: Nokia 6 hút khách, BXH smartphone khủng 2016, Redmi Note 4 Pro sắp ra mắt",19099,387,25,50,17-01-17,2017-01-17,2017,1,Tue,2017-01,Jan
4528,Schannel,Schannel - Hot Wheels: Race Off: Tựa game khiến Tân Một Cú mê mẩn mà anh em nên cày trong dịp Tết!,52111,627,18,98,17-01-21,2017-01-21,2017,1,Sat,2017-01,Jan
4529,Schannel,Schannel - Mong chờ gì từ những chiếc smartphone năm 2017?,22632,484,33,26,17-01-17,2017-01-17,2017,1,Tue,2017-01,Jan
4530,Schannel,Schannel - Liên khúc Vũ Điệu Cồng Chiêng - Bánh Trôi Nước trong Gala CellphoneS 2016,32273,1455,11,219,17-01-17,2017-01-17,2017,1,Tue,2017-01,Jan
4531,Schannel,Schannel - Trên tay Vivo V5 Plus: Ấn tưởng bởi camera selfie kép siêu độc đáo!,89083,761,35,270,17-01-17,2017-01-17,2017,1,Tue,2017-01,Jan
4532,Schannel,"Schannel - #GNCN 16/1: Ngọc Trinh bán sim số đẹp, lạc trôi, giữa mùa đông lạnh giá",28517,668,27,87,17-01-16,2017-01-16,2017,1,Mon,2017-01,Jan
4533,Schannel,"Schannel - #HNCGH 16/1: LG khẳng định G6 sẽ không nổ, Lấy dấu vân tay từ ảnh, Vivo V5 Plus ra mắt",18805,416,17,47,17-01-16,2017-01-16,2017,1,Mon,2017-01,Jan
4534,Schannel,Top 5 Kỳ Lạ Schannel - 5 loài hoa mang tài lộc đón Tết Nguyên Đán,13097,397,7,32,17-01-16,2017-01-16,2017,1,Mon,2017-01,Jan
4535,Schannel,"Schannel đạt 500.000 Subscribers rồi, vào nhận iPhone 7 thôi nào!!!",173058,16055,82,8493,17-01-16,2017-01-16,2017,1,Mon,2017-01,Jan
4536,Schannel,Schannel - Tuổi thơ tôi - Rambo Lùn: Siêu phẩm hành động 2D từng khiến chúng ta mê mẩn!,36623,545,18,92,17-01-16,2017-01-16,2017,1,Mon,2017-01,Jan
4537,Schannel,"Schannel - Tất cả về Nintendo Switch: Console ""biến hình"" đột phá sẽ thay đổi cách bạn chơi game?",175686,1700,54,196,17-01-15,2017-01-15,2017,1,Sun,2017-01,Jan
4538,Schannel,"Schannel - S News t2/T1: Nokia 6, HTC U, Android suy yếu trước iPhone tại Mỹ",27523,506,14,52,17-01-15,2017-01-15,2017,1,Sun,2017-01,Jan
4539,Schannel,"Schannel - #GNCN 14/1: Phạm Hương, ăn cháo chửi, hóa siêu nhân",25871,534,18,81,17-01-14,2017-01-14,2017,1,Sat,2017-01,Jan
4540,Schannel,Schannel - Trên tay loạt Moto Mod độc đáo cho Moto Z: Hasselblad True Zoom & JBL SoundBoost,62183,510,23,47,17-01-15,2017-01-15,2017,1,Sun,2017-01,Jan
4541,Schannel,"Schannel - Tuổi thơ tôi - King of Fighters: Game ""oánh lộn"" gắn liền với bao kỷ niệm bạn bè!",37367,543,22,95,17-01-14,2017-01-14,2017,1,Sat,2017-01,Jan
4542,Schannel,"Schannel - #HNCGH 14/1: Cha đẻ Android lập startup làm smartphone cao cấp, Galaxy C7 Pro ra mắt",20004,423,35,70,17-01-14,2017-01-14,2017,1,Sat,2017-01,Jan
4543,Schannel,"Top 5 Kỳ Lạ Schannel - Không chỉ Việt Nam, những quốc gia này cũng ăn Tết Nguyên Đán cùng chúng ta!",38727,887,15,168,17-01-14,2017-01-14,2017,1,Sat,2017-01,Jan
4544,Schannel,"Schannel - #GNCN 13/1: BIGBANG nhảy cực sung, cùng ông bà anh trong đám cưới",23181,480,22,31,17-01-13,2017-01-13,2017,1,Fri,2017-01,Jan
4545,Schannel,"HÔM NAY ĂN GÌ - BÁNH KẸO MATCHA, TRÀ XANH NHẬP KHẨU Ở SIÊU THỊ: Meiji, Kẹo 2.1, Bánh gấu, Dars",367644,3602,123,254,17-01-13,2017-01-13,2017,1,Fri,2017-01,Jan
4546,Schannel,"Schannel - #HNCGH 13/1: Trình duyệt Opera mới, Nintendo Switch ra mắt, Sẽ không có HTC 11 năm nay",18023,391,39,73,17-01-13,2017-01-13,2017,1,Fri,2017-01,Jan
4547,Schannel,Schannel - Trên tay HTC U Ultra tại Việt Nam: Thay đổi toàn diện từ trong ra ngoài!,108782,814,44,277,17-01-13,2017-01-13,2017,1,Fri,2017-01,Jan
4548,Schannel,Schannel - Trên tay HTC U Play tại Việt Nam: Rút gọn mà đầy mạnh mẽ,44984,304,27,52,17-01-14,2017-01-14,2017,1,Sat,2017-01,Jan
4549,Schannel,"Schannel - Trên tay Moto Z: ""Siêu mẫu mình dây"" 5.2mm với thiết kế module độc đáo!",26152,351,7,54,17-01-14,2017-01-14,2017,1,Sat,2017-01,Jan
4550,Schannel,"Schannel - Tuổi thơ tôi - Kẹo ma & Kẹo bột: Thứ ""ma túy"" của tuổi thơ khiến mọi đứa trẻ thèm thuồng!",276698,2698,122,,17-01-15,2017-01-15,2017,1,Sun,2017-01,Jan
4551,Schannel,"Schannel - #GNCN 12/1: Mưa tầm tã, Sơn Tùng, trút bỏ xiêm ý đi muôn nơi",30779,645,26,72,17-01-12,2017-01-12,2017,1,Thu,2017-01,Jan
4552,Schannel,Schannel - S Update: HTC U Ultra | U Play - Bóng lộn & trí tuệ nhân tạo liệu có hút khách?,52560,708,14,241,17-01-12,2017-01-12,2017,1,Thu,2017-01,Jan
4553,Schannel,"Schannel - #HNCGH 12/1: HTC U Ultra và U Play ra mắt, Internet Viettel tê liệt, LG nhá hàng G6",15465,355,59,157,17-01-12,2017-01-12,2017,1,Thu,2017-01,Jan
4554,Schannel,"Schannel - Nokia ơi, giờ mới quay trở lại thì có phải đã là quá muộn rồi không!?!",25586,526,77,99,17-01-13,2017-01-13,2017,1,Fri,2017-01,Jan
4555,Schannel,HÔM NAY ĂN GÌ - LẦN ĐẦU ĂN SẦU RIÊNG RA SAO?,1578964,10149,994,2056,17-01-15,2017-01-15,2017,1,Sun,2017-01,Jan
4556,Schannel,#SchannelOnAir - Smartphone tốt nhất năm là? - I DON'T CARE  (Tập 4),63605,1209,26,111,17-01-12,2017-01-12,2017,1,Thu,2017-01,Jan
4557,Schannel,"Schannel - Mở hộp Zenfone Go TV: Xem TV miễn phí không cần Internet, giá 3.49 triệu đồng",48083,814,32,110,17-01-12,2017-01-12,2017,1,Thu,2017-01,Jan
4558,Schannel,"Schannel - #GNCN 11/1: An Nguy bật khóc, cầu hôn bạn trai, trên phố đi bộ",54654,783,47,87,17-01-11,2017-01-11,2017,1,Wed,2017-01,Jan
4559,Schannel,"Schannel - Biti's Hunter Feast: Sau MV Lạc Trôi – Sơn Tùng M-TP, đây là đôi giày hot nhất hiện nay!",500069,4336,222,554,17-01-11,2017-01-11,2017,1,Wed,2017-01,Jan
4560,Schannel,"Schannel - #HNCGH 11/1: HTC quyết chiến với loạt smartphone mới, Mạng còn chậm đến tận cuối tháng :(",18599,425,58,141,17-01-11,2017-01-11,2017,1,Wed,2017-01,Jan
